o0900027	F302B	CUSAS31	ABax1N4.png	|AB~a×1(N04)|
o0900046	F302A	P342526	AB2@g.png	AB₂@g
o0900051	F3056	CUSAS01	ABZUb.png	|AB×ZU|
o0900057	F3067	ATUXXX	ADABv1.png	ADAB~v1
o0900097	F3068	CUSAS01	ANSZEf.png	ANŠE~f
o0900156	F3060	CUSAS01	BAR+URI3a.png	|BAR×URI₃~a|
o0900179	F3023	CUSAS21	BU-DU6+BU-DU6+UDUa.png	|((BU~a.DU₆~a)&(BU~a.DU₆))×UDU~a|
o0900189	F302C	CUSAS31_167	BU+BU.png	|BU~a&BU~a|
o0900202	F302D	CUSAS21_298	BU+KI.png	|BU~a+KI|
o0900204	F302E	CUSAS21	BU+TU.png	|BU~a+TU~b|
o0900209	F3061	CUSAS01	BULUG-DU6a.png	|BULUG₃.DU₆~a|
o0900253	F3069	CUSAS31	DARA4c.png	DARA₄~c
o0900259	F302F	CUSAS21	DARA4d.png	DARA₄~d
o0900277	F3030	CUSAS31_59	DINx1N58.png	|DIN×1(N58)|
o0900299	F3031	CUSAS01	DU8cxAB2.png	|DU₈~c×AB₂|
o0900301	F3032	CUSAS01	DU8cxAMAR.png	|DU₈~c×AMAR|
o0900322	F3033	CUSAS21	DUBh.png	DUB~h
o0900328	F3053	P006316	DUB@r.png	DUB~b@r
o0900345	F3063	ZATU093	DUGbxBA.png	|DUG~b×BA|
o0900378	F306A	CUSAS31	DUGaxKU6.png	|DUG~a×KU₆~a|
o0900404	F3035	CUSAS01_138	DUGx1N58.png	|DUG~b~v1×1(N58)|
o0900416	F3054	LLATU	DUGxSA-GI.png	|DUG~b×(SA~a.GI)|
o0900429	F3055	P006071	DUGxSUKUD.png	|DUG~b×SUKUD~d|
o0900454	F3034	CUSAS21_247	DUGxUDU+TAR.png	|DUG~b×(UDU~a×TAR~b)|
o0900501	F3062	P006173	E2bx3N57.png	|E₂~b×3(N57)|
o0900563	F3036	CUSAS01_188	EZENxKASH.png	|EZEN~a×KAŠ~b|
o0900589	F3066	BAU303	BAU303.png	|EZEN~a×X₁|
o0900628	F3039	CUSAS31	GA2xE2.png	|GA₂~a1×E₂~a|
o0900630	F3037	P006065	GA2xENa.png	|GA₂~a1×EN~a|
o0900633	F306B	CUSAS01	GA2a1xGESZTUa.png	|GA₂~a1×GEŠTU~a|
o0900658	F306C	CUSAS31	GA2bxKU6.png	|GA₂~b×KU₆~a|
o0900683	F306D	P252182	GA2bxNUN.png	|GA₂~b×NUN~b|
o0900710	F304D	CUSAS01	GA2a1xX.png	|GA₂~a1×X|~v1
o0900717	F3038	P325755	GA2xZATU694.png	|GA₂~b×ZATU694~c|
o0900763	F303A	CUSAS31	GANcx4N57-GAR.png	|GAN~c×(4(N57).GAR)|
o0900792	F306E	CUSAS21	GESZTINd.png	GEŠTIN~d
o0900793	F306F	CUSAS01	GESZTINe.png	GEŠTIN~e
o0900809	F303B	CUSAS31	GIxA.png	|GI×A|
o0900902	F3070	P250428	GISZIMMARb2.png	GIŠIMMAR~b2
o0900961	F3071	P252177	HIb.png	HI~b
o0900985	F3072	CUSAS01	IBc.png	IB~c
o0901068	F303C	CUSAS01	KALAMg.png	KALAM~g
o0901069	F303D	CUSAS01	KALAMh.png	KALAM~h
o0901070	F303E	CUSAS31	KALAMh2.png	KALAM~h2
o0901084	F3057	CUSAS01	KASHd1.png	KAŠ~d1
o0901105	F3073	CUSAS31	KIN2b.png	KIN₂~b
o0901203	F3015	P252182	LAGABxHIx1N04-photo.png	|LAGAB~b×(HI×N04)|
o0901215	F3019	P342533	LAGABxLA2-photo.png	|LAGAB~a×LA₂~a|
o0901225	F301A	CUSAS21	LAGABx1N58.png	|LAGAB~a×1(N58)|
o0901227	F3016	P274471	LAGABxNI-photo.png	|LAGAB~a×NI~a|
o0901275	F303F	CUSAS21	LAL2xNAGA.png	|LAL₂~a×NAGA~a|
o0901347	F3040	CUSAS31	MAHaxTUN3c.png	|MAH~a×TUN₃~c|
o0901365	F3002	P388253	MARxGAR.png	|MAR~b×GAR|
o0903758	F301C	CUSAS31	MAR-ga.png	MAR@g~a~v1
o0903765	F301D	CUSAS31	ABaxSHEa+SHEa.png	|AB~a×(ŠE~a&ŠE~a)|~v1
o0901427	F3003	P252184	MUSZENx3N58.png	|MUŠEN.3(N58)|
o0901446	F3074	CUSAS21	NA2c.png	NA₂~c
o0901495	F3075	P006275	NESAG2a2.png	NESAG₂~a2
o0901520	F3076	P342517	NIMd.png	NIM~d
o0901555	F3041	CUSAS21	NINDA2xMAR.png	|NINDA₂×MAR~a|
o0901564	F3042	CUSAS31	NINDA2xNUN.png	|NINDA₂×NUN~a|
o0901576	F3043	CUSAS21	NINDA2xZATU710.png	|NINDA₂×ZATU710|
o0901642	F3077	CUSAS31	PAPt.png	PAP@t
o0901651	F3044	CUSAS21	PIRIGb1+DISH.png	|PIRIG~b1×1(N58@t)|
o0901655	F3018	CUSAS21	PIRIG+DIN.png	|PIRIG~b1+DIN|
o0901689	F3010	P000203	SAGxNAM2.png	|SAG×NAM₂|
o0901693	F3011	CUSAS21	SAG+UKKINx1N57.png	|SAG+UKKIN~b~v1×1(N57)|
o0901705	F300E	CUSAS01	SAL+ZATU751.png	|SAL.ZATU751~a|
o0901707	F300F	CUSAS31	salzatu751c.png	ZATU751~c
o0901715	F3064	CUSAS01	SANGAe1.png	SANGA~e
o0901716	F3065	CUSAS01	SANGAe2.png	SANGA~e~v1
o0901721	F3046	CUSAS01	SARd.png	SAR~d
o0901728	F3048	CUSAS31	SIxENa.png	|SI×EN~a|
o0901731	F3049	CUSAS31	SIxKUb1.png	|SI×KU~b1|
o0901732	F3047	CUSAS31	SIx1N58.png	|SI×1(N58)|
o0901733	F304B	CUSAS31	SIxSAL.png	|SI×SAL|
o0901736	F304C	CUSAS31	SIxTUN3a.png	|SI×TUN₃~a|
o0901737	F300C	CUSAS31	SIxAN.png	|SI+AN|
o0901747	F3078	P342533	SIGb.png	SIG~b
o0901820	F304A	CUSAS31	SILA3axMUD3b.png	|SILA₃~a×MUD₃~b|
o0901863	F3000	P003513	SILA4-square.png	SILA₄~c1
o0901873	F3079	CUSAS01	SUc.png	SU~c
o0901882	F3058	CUSAS01	SUHURb.png	SUHUR~b
o0901885	F3059	CUSAS01	SUHURb-t.png	SUHUR~b@t
o0901900	F300D	P448702	SUKUDh.png	SUKUD@h
o0901924	F3045	CUSAS01	SHA3a2-g.png	ŠA₃~a2@g
o0901950	F305A	CUSAS01	SHE-GARa.png	|ŠE~a@t~v1.GAR|
o0901951	F305B	CUSAS01	SHE-GARa.png	|ŠE~a.GAR|
o0901957	F3014	P252173	SZE+NAM2-v2.png	|ŠE~a.NAM₂|~v2
o0902027	F307A	P005996	SZITAa3g.png	ŠITA~a3@g
o0902054	F3004	CUSAS31	SZU2xPAP.png	|ŠU₂.PAP~a|
o0902057	F3013	CUSAS31	SZU2x1N24.png	|ŠU₂×1(N24)|
o0902058	F3012	P252177	SZU2-3N57-photo.png	|ŠU₂×3(N57)|
o0902065	F307B	P252182	SZUR2c.png	ŠUR₂~c
o0902066	F3017	CUSAS21	SZUR2x1N58.png	|ŠUR₂×1(N58)|
o0902134	F3028	P427655	TUM3.png	TUM₃
o0902150	F3005	CUSAS21	TUR3+5N57.png	|TUR₃~a.5(N57)|
o0902180	F3007	CUSAS31	U4x1N01-N24.png	|U₄×(1(N01).1(N24))|
